time,city,description,origin,source
2019-11-12 08:12:00,גן יבנה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:12:00,כפר אביב,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:12:00,כרם ביבנה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:12:00,מתחם בני דרום,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:12:00,קבוצת יבנה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:12:00,מעון צופיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:12:00,שתולים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:13:00,אזור תעשייה עד הלום,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:13:00,בית עזרא,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:13:00,ניצן,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:14:00,נתיב העשרה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:15:00,יד מרדכי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:18:00,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:23:00,יושיביה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:23:00,תקומה וחוות יזרעם,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:23:00,תקומה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:23:00,בית הגדי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:23:00,נתיבות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:23:00,שרשרת,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:23:00,זמרת ושובה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:23:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:23:00,סעד,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:24:00,תקומה וחוות יזרעם,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:24:00,תקומה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:24:00,רעים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:24:00,פלמחים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:24:00,בית הגדי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:24:00,נתיבות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:25:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:25:00,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:25:00,עלומים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:26:00,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:26:00,עלומים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:26:00,זמרת ושובה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:26:00,כפר עזה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:26:00,סעד,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:31:00,ניצן,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:31:00,ניצנים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,אזור תעשייה עד הלום,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,אשדוד - א,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,אשדוד - אזור תעשייה צפוני ונ,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,אשדוד - ג,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,אשדוד - ח,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,אשדוד - יא,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,מרינה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,בני דרום,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,ניר גלים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,גן הדרום,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,גן יבנה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,מתחם בני דרום,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,אמונים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,בית עזרא,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,גבעתי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,עזר,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,שדה עוזיהו,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,שתולים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,אזור תעשייה צפוני אשקלון,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,אשקלון,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,באר גנים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:32:00,ניר ישראל,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:37:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:37:00,שוקדה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:37:00,נתיבות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:37:00,זמרת ושובה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:52:00,זמרת ושובה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:52:00,בית הגדי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:52:00,נתיבות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:52:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:52:00,שוקדה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 08:52:00,תקומה וחוות יזרעם,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:10:00,חולון,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:11:00,בת-ים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:11:00,ראשון לציון - מזרח,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:11:00,ראשון לציון - מערב,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:12:00,ניצן,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:12:00,ניצנים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:13:00,אשקלון,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:13:00,אזור תעשייה הדרומי אשקלון,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,בית הגדי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,שוקדה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,נתיבות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,אשבול,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,זמרת ושובה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,זרועה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,יושיביה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,מבועים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,סעד,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,עלומים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,פעמי תש''ז,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,קלחים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,תלמי ביל''ו,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,תקומה וחוות יזרעם,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,תקומה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,בארי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,דורות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,חוות שיקמים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,מפלסים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,איבים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,שדרות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,גבים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:20:00,מכללת ספיר,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,כפר עזה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,ניר עם,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,יכיני,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,מטווח ניר עם,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,שוקדה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,זמרת ושובה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,סעד,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,בארי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,עלומים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,גבים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,מכללת ספיר,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,איבים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:21:00,שדרות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:27:00,מבטחים עמיעוז ישע,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:27:00,צוחר ואוהד,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:28:00,גבים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:28:00,מכללת ספיר,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:28:00,ניר עם,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:28:00,איבים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:28:00,שדרות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:28:00,מפלסים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:28:00,מטווח ניר עם,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:28:00,גן הדרום,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:28:00,גן יבנה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:28:00,שתולים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:29:00,שתולים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:54:00,אשקלון,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:54:00,אזור תעשייה הדרומי אשקלון,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:54:00,זיקים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:54:00,כרמיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 09:54:00,נתיב העשרה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:02:00,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:04:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:04:00,מעגלים גבעולים מלילות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:04:00,שוקדה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:04:00,תדהר,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,שרשרת,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,יושיביה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,נתיבות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,בית הגדי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,תקומה וחוות יזרעם,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,תקומה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,ברוש,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,זמרת ושובה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,עלומים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,שוקדה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,שיבולים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,כפר עזה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:05:00,סעד,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:07:00,שוקדה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:07:00,בארי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:07:00,עלומים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:07:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:07:00,מעגלים גבעולים מלילות,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:08:00,זמרת ושובה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:08:00,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:08:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:08:00,בארי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:09:00,זמרת ושובה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:09:00,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:09:00,סעד,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:09:00,עלומים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:09:00,שוקדה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:17:00,אשדוד - אזור תעשייה צפוני ונ,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:17:00,מודיעין,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:17:00,מודיעין - ישפרו סנטר,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:17:00,בני דרום,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:17:00,ניר גלים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:18:00,בית חשמונאי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:18:00,בית עוזיאל,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:18:00,גזר,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:18:00,כפר בן נון,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:18:00,כפר שמואל,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:18:00,כרמי יוסף,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:18:00,משמר איילון,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:18:00,עזריה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:19:00,מודיעין - ישפרו סנטר,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:29:00,יד מרדכי,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:29:00,ארז,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:29:00,כרמיה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:29:00,נתיב העשרה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:30:00,נתיב העשרה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:57:00,עלומים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:57:00,כפר עזה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:57:00,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:57:00,סעד,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:58:00,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:58:00,עלומים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:58:00,כפר עזה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 10:58:00,סעד,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 11:18:00,עין השלושה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 11:18:00,נירים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 11:19:00,עין השלושה,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 11:19:00,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2019-11-12 11:19:00,נירים,ירי רקטות וטילים,Gaza,github_csv
